CustomerID,FirstName,LastName,Email,Phone,CompanyName,LeadStatus,SalesRep,LastContactDate,Account Number,Sales Region / Territory,Channel
CUST01630,,Hansen,,,"Morris, Ball and Jackson ™",Contacted,,04-07-2021,ACCT001630,Canada-East,Partner
CUST01631,,Lopez,,,,Qualified,Phillip Webb,05-Sep-21,ACCT001631,MEA-Gulf,
CUST01632,,Lopez,a.lopez@gmail.com,,,,Phillip Webb,21-Sep-23,ACCT001632,APAC-North,Online
CUST01633,,,john.doe@hotmail.com,no phone,"Sullivan, Wolf and Greene ™",empty,N-A,14-01-2021,,Canada-East,
CUST01634,,Hansen,,,Smith PLC ™,Qualified,Jennifer Richardson,"October 15, 2020",ACCT001634,APAC-North,Partner
CUST01635,,Lopez,,,Franklin-Rowland 技术有限公司,Converted,John Smith,30-11-2020,ACCT001635,APAC-North,
CUST01636,,Lopez,,,"Davis, Rivera and Barton & Co.",Lost,Tammy Hudson,2021 January 27,ACCT001636,APAC-North,Direct
CUST01637,,,emma.nilsson@gmail.com,N-A,White-Duran ™,New,Patricia Roberts,,ACCT001637,,Partner
CUST01638,,,,001-985-802-4485,Weaver Group & Co.,,Zachary Hamilton,,ACCT001638,,
CUST01639,,,chun.li@gmail.com,,,Converted,Emily Sherman,08-03-2021,,,Direct
CUST01640,,,,,,Contacted,,05-04-2025,ACCT001640,Canada-East,Partner
CUST01641,,,,,,###INVALID###,,21-04-2021,ACCT001641,LATAM-Andean,NULL
CUST01642,,Nilsson,emma.nilsson@hotmail.com,,Ford-Green 有限会社,Converted,Shelly Durham,20-06-2024,ACCT001642,US-West,Other
CUST01643,,Lopez,,,,Qualified,,13-06-2022,ACCT001643,,Online
CUST01644,N-A,Hansen,lars@,N-A,Williams-Reynolds Corp.,,###INVALID###,08-07-2023,ACCT001644,Global-Strategic,Online
CUST01645,,N-A,,-,,Converted,###INVALID###,###INVALID###,ACCT001645,LATAM-Brazil,
CUST01646,,,,,,Converted,Tammy Hudson,10-Feb-24,ACCT001646,,
CUST01647,,,ana.lopez@gmail.com,-,"Thomas, Hardy and Pope 株式会社",Contacted,Shelly Durham,2023 May 19,,N-A,Direct
CUST01648,###INVALID###,Hansen,lars#hansen.com,N-A,,Converted,,###INVALID###,ACCT001648,APAC-North,Partner
CUST01649,,,ana#lopez.com,,,Lost,,29-06-2024,ACCT001649,LATAM-Andean,
CUST01650,,Smith,,6253975538,###INVALID###,Converted,,16-03-2021,ACCT001650,MEA-Gulf,Online
CUST01651,,Zhang,,no phone,,,,25-Sep-20,ACCT001651,,Direct
CUST01652,,,satoshi@,,Mccullough-Coleman 技术有限公司,New,###INVALID###,"June 27, 2023",ACCT001652,APAC-North,Other
CUST01653,,,chun@domain.fake,N-A,,,,2022 November 27,ACCT001653,,Direct
CUST01654,,Lopez,,,,New,,2021 December 14,ACCT001654,US-East,Direct
CUST01655,###INVALID###,,satoshi.yamamoto@gmail.com,,Martinez-Smith & Co.,Lost,Karen Jones,25-11-2020,ACCT001655,,Online
CUST01656,,Zhang,wei.zhang@gmail.com,,,Contacted,,2021 August 23,ACCT001656,Canada-East,Direct
CUST01657,,Zhang,,357.854.0951,,,Martin Mckay,28-08-2022,,APAC-North,
CUST01658,,Zhang,,no phone,,Contacted,Martin Mckay,27-Sep-21,ACCT001658,APAC-North,Direct
CUST01659,,,emma@,N-A,"Gill, Johnston and Rodriguez Corp.",,Sheila Howe,22-01-2021,###INVALID###,APAC-North,Online
CUST01660,,,john#doe.com,no phone,,,Patricia Roberts,,ACCT001660,LATAM-Brazil,
CUST01661,,,,,"Sanchez, Brown and Mccoy 技术有限公司",,,"January 23, 2022",ACCT001661,Global-Strategic,Partner
CUST01662,,Li,chun_li@yahoo.com,,Davis-Davis 株式会社,New,Sharon Young,###INVALID###,ACCT001662,EMEA-South,
CUST01663,,Doe,john_doe@yahoo.com,,,Contacted,Dr. Joseph Nguyen,###INVALID###,NULL,LATAM-Andean,
CUST01664,,Smith,,###INVALID###,Saunders-Peters & Co.,Converted,,20-06-2023,###INVALID###,US-West,Direct
CUST01665,,,john#doe.com,,,Converted,Sharon Young,05-Nov-20,,US-Midwest,###INVALID###
CUST01666,N-A,,,,"Johnson, Orr and Becker Corp.",Lost,Stephanie Rogers,01-09-2021,ACCT001666,EMEA-South,
CUST01667,,Hansen,lars.hansen@hotmail.com,,,,Sydney Carter,,ACCT001667,APAC-North,Partner
CUST01668,,Hansen,l.hansen@gmail.com,,Johnson LLC 有限会社,###INVALID###,N-A,,ACCT001668,US-Midwest,Direct
CUST01669,,Yamamoto,,,"Mcdowell, Oliver and Hernandez ™",Converted,,02-09-2024,,MEA-Gulf,Direct
CUST01670,,Nilsson,e.nilsson@gmail.com,,N-A,Converted,,18-Oct-22,NULL,EMEA-South,Partner
CUST01671,,,yuki.tanaka@example.com,N-A,"Wilson, Drake and Diaz 有限会社",Contacted,Vanessa Cunningham,01-Nov-23,,LATAM-Andean,Online
CUST01672,,Hansen,lars@domain.fake,N-A,,Qualified,,22-10-2021,ACCT001672,EMEA-South,Online
CUST01673,,,,+1-823-017-9965x06688,Miller-Mason ™,Qualified,Zachary Hamilton,26-06-2022,NULL,,Direct
CUST01674,,,NULL,+1-760-541-2288x899,,,Emily Sherman,30-May-23,ACCT001674,LATAM-Brazil,
CUST01675,,,james#smith.com,no phone,Cortez-Gutierrez 有限会社,New,,,ACCT001675,Canada-East,Partner
CUST01676,,Nilsson,emma.nilsson@example.com,,Mendoza-Williams 技术有限公司,,Tammy Hudson,,,Global-Strategic,Partner
CUST01677,,,lars_hansen@yahoo.com,,Johnson-Gilmore 技术有限公司,,Patricia Roberts,03-Feb-21,,,Direct
CUST01678,,Li,c.li@gmail.com,no phone,Brock Group 有限会社,Lost,Phillip Webb,"August 24, 2023",ACCT001678,EMEA-North,Direct
CUST01679,,Nilsson,,,###INVALID###,Contacted,,NULL,ACCT001679,EMEA-South,
CUST01680,,Smith,NULL,,"Berry, Davis and Cruz ™",,Bobby Williams DDS,05-06-2020,ACCT001680,US-Midwest,
CUST01681,,,,-,Mccarthy and Sons ™,,N-A,,,Global-Strategic,Partner
CUST01682,,Smith,j.smith@gmail.com,001-580-026-3858x951,"Gomez, Ortega and Lindsey 株式会社",Qualified,Stephanie Rogers,,ACCT001682,,###INVALID###
CUST01683,,Nilsson,,-,Rosales-Lopez ™,New,Martin Mckay,30-10-2021,ACCT001683,,
CUST01684,###INVALID###,,,,Cooper-Lane Corp.,,Karen Jones,16-12-2020,ACCT001684,EMEA-South,Online
CUST01685,,###INVALID###,,,Harvey Group 有限会社,empty,Karen Jones,02-08-2022,ACCT001685,,
CUST01686,,###INVALID###,satoshi@,,,New,Zachary Hamilton,,ACCT001686,EMEA-South,Direct
CUST01687,,Zhang,wei@domain.fake,no phone,"Camacho, Smith and Reese Corp.",Contacted,,###INVALID###,,Canada-East,Other
CUST01688,,Nilsson,,989.802.0795x73006,"Ware, Roberts and Lowery Corp.",,Phillip Webb,,,,Direct
CUST01689,,,marie-jo@domain.fake,-,Miles-Johnson & Co.,Converted,,28-09-2021,,Global-Strategic,Partner
CUST01690,,Zhang,wei.zhang@gmail.com,001-510-322-5358x425,"Murray, Johnson and French & Co.",Contacted,,"June 22, 2024",ACCT001690,LATAM-Andean,
CUST01691,,,,no phone,Johnson Ltd 株式会社,,Alexis Hayes,"July 30, 2024",ACCT001691,LATAM-Andean,Partner
CUST01692,,,yuki.tanaka@example.com,+1-382-955-1793x8913,Thomas and Sons ™,###INVALID###,Dr. Joseph Nguyen,,ACCT001692,APAC-North,Partner
CUST01693,,,###INVALID###,(289)726-2386,Johnson-Wilson & Co.,New,Jennifer Richardson,"May 09, 2021",ACCT001693,###INVALID###,Direct
CUST01694,,Tanaka,yuki.tanaka@hotmail.com,,"Stone, Wood and Chavez ™",Lost,Phillip Webb,2025 March 04,ACCT001694,US-West,Other
CUST01695,,,wei@,,"Mcdonald, Doyle and Johnson ™",,Sharon Young,###INVALID###,###INVALID###,US-East,
CUST01696,,Tanaka,,-,Hanna Group 技术有限公司,empty,N-A,2021 June 13,ACCT001696,EMEA-South,Online
CUST01697,,,,,,Converted,,,ACCT001697,Canada-West,Other
CUST01698,,,marie-jo.dubois@hotmail.com,,Fuller-Martinez & Co.,,Dr. Joseph Nguyen,,ACCT001698,,Direct
CUST01699,,,marie-jo_dubois@yahoo.com,-,Ramirez Inc & Co.,,,###INVALID###,ACCT001699,APAC-Southeast,
CUST01700,,,y.tanaka@gmail.com,,,Converted,William Edwards,06-Feb-24,ACCT001700,US-West,Direct
CUST01701,,Li,,,Smith Ltd ™,Contacted,Dr. Joseph Nguyen,28-05-2022,ACCT001701,US-West,Partner
CUST01702,,Lopez,ana@,,,Converted,Sandy Elliott,16-Nov-20,ACCT001702,N-A,Other
CUST01703,,Yamamoto,,no phone,Garza-Gordon Corp.,,Emily Sherman,01-Oct-20,ACCT001703,Global-Strategic,Direct
CUST01704,,,,,,Qualified,Sharon Young,2023 May 06,ACCT001704,MEA-Gulf,Partner
CUST01705,,,###INVALID###,,Holmes Group 有限会社,Qualified,Sandy Elliott,27-12-2022,,,
CUST01706,,,l.hansen@gmail.com,,"Simon, Dyer and Wilson 有限会社",Contacted,Patricia Roberts,08-10-2023,ACCT001706,,Online
CUST01707,,Dubois,,,Brady Ltd 株式会社,,Zachary Hamilton,04-11-2022,ACCT001707,US-Midwest,
CUST01708,,,,N-A,,Qualified,Zachary Hamilton,###INVALID###,ACCT001708,Canada-East,Partner
CUST01709,,Nilsson,emma@,,"Arroyo, Martinez and Miller & Co.",Lost,John Smith,"May 24, 2022",,,###INVALID###
CUST01710,,Doe,,,Chan-Young Corp.,Qualified,Dr. Joseph Nguyen,28-01-2024,,###INVALID###,Direct
CUST01711,,Hansen,###INVALID###,(823)203-3761x89492,,,William Edwards,,ACCT001711,EMEA-South,Partner
CUST01712,,Tanaka,,315.051.3329,,Contacted,Karen Jones,,ACCT001712,N-A,Direct
CUST01713,,,john.doe@gmail.com,N-A,Thompson-Brooks & Co.,New,Martin Mckay,25-07-2023,ACCT001713,US-East,
CUST01714,,Smith,,,,,John Smith,09-Mar-21,###INVALID###,MEA-Gulf,Direct
CUST01715,,Hansen,###INVALID###,001-865-151-3109x337,"Welch, Carpenter and Klein 技术有限公司",Contacted,,,ACCT001715,US-East,Online
CUST01716,,Hansen,,,,Converted,Tammy Hudson,12-12-2020,ACCT001716,US-East,Direct
CUST01717,,Lopez,ana.lopez@gmail.com,N-A,Ware Group ™,,,"September 25, 2022",ACCT001717,APAC-Southeast,Online
CUST01718,,Tanaka,,,"Jones, Wilkins and Lynch 株式会社",,John Smith,08-03-2022,ACCT001718,,
CUST01719,,Dubois,,,Curtis-Dean 技术有限公司,Contacted,N-A,,ACCT001719,US-West,Other
CUST01720,,,,###INVALID###,Fox-Manning 株式会社,Lost,,"January 12, 2025",,EMEA-South,Partner
CUST01721,,Smith,james.smith@gmail.com,,,,Sharon Young,17-Apr-23,###INVALID###,,Other
CUST01722,,,emma#nilsson.com,-,Scott-Jenkins 技术有限公司,,,03-07-2022,ACCT001722,US-East,Online
CUST01723,,Li,,,###INVALID###,New,,31-08-2020,,N-A,Partner
CUST01724,,Yamamoto,satoshi@domain.fake,no phone,"Garcia, Buck and Schultz & Co.",Qualified,N-A,"February 11, 2021",ACCT001724,###INVALID###,
CUST01725,###INVALID###,Nilsson,,-,Mccoy-Garza Corp.,Lost,,23-05-2023,ACCT001725,EMEA-North,Direct
CUST01726,,,james@domain.fake,no phone,"Mcgee, Dunn and Thomas & Co.",Lost,Jennifer Richardson,,ACCT001726,US-West,
CUST01727,,,john@,###INVALID###,Cortez Ltd Corp.,empty,Sharon Young,07-08-2021,ACCT001727,LATAM-Brazil,
CUST01728,,Dubois,,no phone,"Ellis, Ramos and Hendricks Corp.",Converted,N-A,"August 07, 2020",ACCT001728,Canada-East,###INVALID###
CUST01729,N-A,,,,,,,,ACCT001729,US-West,###INVALID###
CUST01730,,,,###INVALID###,"Curtis, Greer and Perkins & Co.",,Sandy Elliott,,ACCT001730,,Partner
CUST01731,,###INVALID###,james@domain.fake,no phone,"Garcia, Buckley and Kelley 技术有限公司",,,28-09-2020,,MEA-Gulf,Partner
CUST01732,,###INVALID###,yuki.tanaka@gmail.com,,"Brown, Dalton and Smith 技术有限公司",,,12-09-2022,ACCT001732,N-A,Partner
CUST01733,,Smith,james.smith@hotmail.com,,"Armstrong, Key and Mack ™",New,,,,MEA-Gulf,
CUST01734,,,emma#nilsson.com,,,New,Karen Jones,NULL,ACCT001734,Canada-West,Partner
CUST01735,,Smith,james.smith@hotmail.com,-,N-A,,,,,,
CUST01736,,Nilsson,emma.nilsson@example.com,,Davidson and Sons & Co.,Contacted,Phillip Webb,22-Jan-24,,,
CUST01737,,,chun.li@example.com,,Sutton-Lozano 技术有限公司,Lost,Karen Jones,2022 June 10,,EMEA-South,
CUST01738,###INVALID###,,marie-jo.dubois@gmail.com,-,,,,16-07-2022,ACCT001738,,Direct
CUST01739,,Lopez,ana#lopez.com,418-205-6788,Estes-Smith 株式会社,,Phillip Webb,NULL,ACCT001739,N-A,
CUST01740,,N-A,james.smith@example.com,,,Converted,###INVALID###,,,LATAM-Andean,Direct
CUST01741,,Yamamoto,,N-A,Parsons Group 有限会社,Converted,,,ACCT001741,US-East,
CUST01742,,,ana@domain.fake,N-A,Jackson Group Corp.,Lost,,,,,Partner
CUST01743,,,,,Bishop-Fisher 有限会社,,Tammy Hudson,,ACCT001743,Global-Strategic,Partner
CUST01744,,Yamamoto,,8550907494,###INVALID###,Lost,,17-Mar-22,ACCT001744,N-A,Direct
CUST01745,,,wei#zhang.com,,Burgess Inc 技术有限公司,Contacted,Emily Sherman,09-10-2023,ACCT001745,LATAM-Brazil,
CUST01746,,,,,,Converted,,NULL,,APAC-North,Partner
CUST01747,,,ana.lopez@example.com,,Garza Group 有限会社,Lost,Sydney Carter,"November 16, 2022",,MEA-Gulf,Online
CUST01748,,###INVALID###,satoshi.yamamoto@hotmail.com,N-A,,,Sandy Elliott,"November 12, 2024",ACCT001748,LATAM-Brazil,
CUST01749,,,wei_zhang@yahoo.com,,,Qualified,,08-07-2022,###INVALID###,Canada-West,
CUST01750,,,ana.lopez@hotmail.com,(357)607-4599,Ortega Inc ™,Contacted,Shelly Durham,21-12-2024,ACCT001750,US-Midwest,
CUST01751,###INVALID###,,james#smith.com,,Guerrero-Hernandez ™,,Martin Mckay,09-Nov-24,ACCT001751,LATAM-Andean,
CUST01752,,,,(405)156-4142x42184,,,N-A,,ACCT001752,Canada-West,Online
CUST01753,,Yamamoto,satoshi@domain.fake,,"Garza, Bolton and Johnson 株式会社",Lost,Alexis Hayes,"September 20, 2024",ACCT001753,,Online
CUST01754,,Lopez,ana.lopez@example.com,+1-524-572-5883x33270,,,Bobby Williams DDS,,,US-Midwest,Partner
CUST01755,,,,-,"Gillespie, Logan and Peterson & Co.",,Sharon Young,,,LATAM-Andean,
CUST01756,,Hansen,,,"Scott, Swanson and Freeman Corp.",Converted,Sharon Young,05-11-2023,ACCT001756,APAC-Southeast,Direct
CUST01757,,,,,Ortiz-Lewis 技术有限公司,,Zachary Hamilton,2024 August 10,ACCT001757,Canada-West,
CUST01758,,Li,,no phone,Evans PLC 有限会社,Contacted,,03-Jan-24,ACCT001758,APAC-Southeast,Online
CUST01759,,,,no phone,,Converted,Bobby Williams DDS,,ACCT001759,Global-Strategic,Partner
CUST01760,,Doe,john#doe.com,,,,,"February 18, 2021",ACCT001760,APAC-North,Partner
CUST01761,,,lars.hansen@hotmail.com,,,,,,ACCT001761,US-West,
CUST01762,,,,N-A,Burch-Rogers Corp.,Converted,N-A,,,Global-Strategic,
CUST01763,,,marie-jo.dubois@hotmail.com,,Saunders-Rivers Corp.,New,,,ACCT001763,EMEA-North,Direct
CUST01764,,Tanaka,yuki.tanaka@example.com,N-A,,empty,Zachary Hamilton,,ACCT001764,APAC-North,Other
CUST01765,,,emma.nilsson@hotmail.com,,"Patterson, Turner and Walker 有限会社",,###INVALID###,###INVALID###,ACCT001765,,
CUST01766,###INVALID###,Li,,-432,"Guerrero, Hernandez and Meza 株式会社",,,,ACCT001766,APAC-North,Online
CUST01767,,,,###INVALID###,,Qualified,Stephanie Rogers,18-Jul-22,ACCT001767,US-East,Partner
CUST01768,,,yuki.tanaka@example.com,-,"Jackson, Gonzales and Garcia 株式会社",,Shelly Durham,2024 April 04,ACCT001768,,Direct
CUST01769,,Doe,john#doe.com,no phone,"Thomas, Morris and Carter & Co.",,,2021 June 08,ACCT001769,EMEA-South,Partner
CUST01770,,###INVALID###,,N-A,"Walker, Hansen and Perez Corp.",Qualified,Vanessa Cunningham,01-08-2022,ACCT001770,N-A,
CUST01771,,Hansen,lars#hansen.com,,"Herrera, Schroeder and Hicks Corp.",,,05-06-2022,ACCT001771,Canada-West,
CUST01772,,Doe,john.doe@gmail.com,+1-988-049-7536x44802,,New,N-A,15-Sep-23,ACCT001772,,Partner
CUST01773,,Lopez,ana@,,,Qualified,,,ACCT001773,EMEA-South,Direct
CUST01774,N-A,,lars@domain.fake,-,Newman-Ewing 技术有限公司,,Alexis Hayes,2022 December 14,ACCT001774,APAC-North,
CUST01775,,Hansen,,N-A,"Bowman, Lewis and Sweeney & Co.",Converted,Vanessa Cunningham,20-07-2024,ACCT001775,,Direct
CUST01776,,Zhang,,4084207344,Adams-Martin 株式会社,,###INVALID###,2022 November 02,ACCT001776,,
CUST01777,,,marie-jo.dubois@gmail.com,,Flowers-Davis 技术有限公司,###INVALID###,Patricia Roberts,22-11-2021,ACCT001777,,Direct
CUST01778,,Nilsson,e.nilsson@gmail.com,N-A,Jackson-Clark 株式会社,Lost,Emily Sherman,12-May-23,ACCT001778,EMEA-North,Direct
CUST01779,,Lopez,,,,New,,24-Jul-23,,,Online
CUST01780,,Li,chun#li.com,,Cook and Sons 技术有限公司,Converted,Martin Mckay,2025 April 03,ACCT001780,,Online
CUST01781,,Doe,john@,,,,###INVALID###,11-06-2022,ACCT001781,EMEA-North,
CUST01782,,Nilsson,,,,Lost,Sharon Young,06-11-2022,ACCT001782,US-East,
CUST01783,,Nilsson,,,,,Sandy Elliott,,,US-West,
CUST01784,,,ana.lopez@gmail.com,###INVALID###,Mack PLC & Co.,,Sandy Elliott,###INVALID###,ACCT001784,US-West,
CUST01785,,,,,Santos-Smith 有限会社,,,13-04-2021,,APAC-North,Partner
CUST01786,###INVALID###,Dubois,NULL,,Patterson LLC & Co.,Qualified,,03-08-2021,ACCT001786,US-Midwest,Partner
CUST01787,,Li,,,Miller LLC 技术有限公司,,Sandy Elliott,24-Jul-23,ACCT001787,EMEA-North,Direct
CUST01788,,Smith,james#smith.com,-,Castro-Page 株式会社,,Bobby Williams DDS,27-04-2025,ACCT001788,APAC-North,Direct
CUST01789,,Dubois,marie-jo.dubois@gmail.com,,,Converted,William Edwards,25-07-2024,ACCT001789,US-West,Partner
CUST01790,,Smith,,-,,,Martin Mckay,"July 20, 2021",ACCT001790,EMEA-North,Online
CUST01791,,Lopez,ana.lopez@example.com,,"Moore, Hale and Martinez ™",,,25-01-2022,,APAC-Southeast,
CUST01792,,,yuki#tanaka.com,###INVALID###,N-A,empty,Phillip Webb,02-Dec-22,,,Partner
CUST01793,,Li,,N-A,N-A,empty,N-A,06-Mar-21,ACCT001793,Canada-East,Partner
CUST01794,,Yamamoto,,,Church Ltd & Co.,Converted,Bobby Williams DDS,###INVALID###,ACCT001794,US-West,
CUST01795,,Nilsson,emma.nilsson@hotmail.com,,,Converted,,,ACCT001795,Canada-East,Partner
CUST01796,,,,no phone,,,Sheila Howe,,ACCT001796,US-East,
CUST01797,,,NULL,no phone,"Doyle, Smith and Russo 技术有限公司",Contacted,Phillip Webb,,ACCT001797,APAC-Southeast,
CUST01798,,Tanaka,yuki_tanaka@yahoo.com,,Phelps-Smith 株式会社,,Martin Mckay,05-Feb-24,ACCT001798,Canada-West,
CUST01799,,Lopez,,N-A,Pruitt Ltd & Co.,Qualified,,20-07-2023,ACCT001799,N-A,
CUST01800,,Lopez,,-,,Contacted,,,ACCT001800,US-Midwest,
CUST01801,,N-A,,,"Reed, Mccormick and Young 技术有限公司",Contacted,Vanessa Cunningham,,,US-Midwest,Other
CUST01802,###INVALID###,Tanaka,###INVALID###,-,,,,12-12-2023,ACCT001802,Canada-West,Online
CUST01803,,,,,Burton-Cervantes Corp.,New,Zachary Hamilton,01-Feb-25,ACCT001803,Canada-East,Online
CUST01804,,Yamamoto,,,"Taylor, Jones and Garrison 株式会社",Lost,,16-08-2022,,APAC-North,Partner
CUST01805,,Dubois,,-1988,"Hines, Miller and Wiley ™",Contacted,,"May 22, 2020",,,Online
CUST01806,,Lopez,ana#lopez.com,,"Wilson, Gonzalez and Miller ™",Lost,Phillip Webb,10-Apr-21,ACCT001806,LATAM-Andean,Partner
CUST01807,,,,-,"Cox, Watkins and Clark ™",Qualified,Sydney Carter,2024 July 18,ACCT001807,,Direct
CUST01808,,,,,,Qualified,Dr. Joseph Nguyen,,ACCT001808,,Partner
CUST01809,,,marie-jo.dubois@example.com,,,Converted,,25-06-2021,,MEA-Gulf,Partner
CUST01810,,,,,Davis and Sons 有限会社,Converted,Patricia Roberts,28-10-2021,ACCT001810,,Direct
CUST01811,,Hansen,lars.hansen@example.com,###INVALID###,Jones-Green & Co.,,William Edwards,12-03-2021,ACCT001811,Global-Strategic,
CUST01812,,Zhang,,,Gamble Inc Corp.,Converted,Alexis Hayes,2024 November 12,ACCT001812,,Direct
CUST01813,,Tanaka,,N-A,"Gomez, Garner and Perez 有限会社",New,Stephanie Rogers,,ACCT001813,LATAM-Brazil,Online
CUST01814,,Hansen,lars@,,,Qualified,Vanessa Cunningham,,ACCT001814,,Online
CUST01815,,,,+1-196-801-5867x265,"Crawford, Walsh and Pineda 技术有限公司",Lost,,###INVALID###,ACCT001815,APAC-Southeast,
CUST01816,,,chun@,no phone,"Spence, Caldwell and Doyle ™",Qualified,John Smith,,,US-Midwest,Partner
CUST01817,,Lopez,ana.lopez@gmail.com,,,Contacted,Sheila Howe,20-Mar-23,,APAC-Southeast,
CUST01818,,,,,Hernandez-Duffy & Co.,Contacted,,28-11-2024,ACCT001818,US-Midwest,Partner
CUST01819,,,,,,,Sheila Howe,22-04-2022,ACCT001819,Global-Strategic,Direct
CUST01820,,Smith,,,Miller LLC ™,Qualified,Patricia Roberts,,ACCT001820,LATAM-Brazil,Direct
CUST01821,,,james.smith@gmail.com,###INVALID###,Allen-Benitez 有限会社,,,2023 November 19,,APAC-North,Direct
CUST01822,,Tanaka,NULL,,"Hunt, Green and Henry 有限会社",New,Tammy Hudson,29-04-2025,,LATAM-Brazil,Online
CUST01823,,Doe,john.doe@example.com,,Perry-Willis 技术有限公司,,Vanessa Cunningham,16-07-2021,,US-West,Partner
CUST01824,,Yamamoto,satoshi@,,Dunn Group ™,Contacted,,16-12-2024,ACCT001824,,
CUST01825,,,james#smith.com,N-A,,,Zachary Hamilton,2020 July 13,,Canada-West,
CUST01826,,Nilsson,emma.nilsson@example.com,-,Evans Inc 技术有限公司,Converted,Patricia Roberts,,ACCT001826,US-Midwest,Online
CUST01827,,,john.doe@example.com,,###INVALID###,Contacted,,,ACCT001827,APAC-Southeast,Partner
CUST01828,,Zhang,w.zhang@gmail.com,,"Perez, Aguilar and Stewart 有限会社",,Sandy Elliott,NULL,ACCT001828,Canada-East,Online
CUST01829,N-A,,ana@domain.fake,,"Olson, Gonzalez and King & Co.",,,05-Jun-23,ACCT001829,EMEA-South,Online
CUST01830,,,chun.li@example.com,no phone,Davis-Davis Corp.,Lost,Emily Sherman,28-11-2020,,APAC-North,Online
CUST01831,,Smith,james@domain.fake,N-A,"Barnes, Torres and Lowe & Co.",,Sheila Howe,13-Feb-21,ACCT001831,###INVALID###,Direct
CUST01832,,Smith,,no phone,Wagner Inc & Co.,New,,07-04-2022,ACCT001832,Canada-East,
CUST01833,,,marie-jo#dubois.com,no phone,Wilkins-Ramirez 株式会社,Converted,Phillip Webb,07-Jan-24,,,###INVALID###
CUST01834,,Smith,james.smith@hotmail.com,,"James, Wright and Huber Corp.",###INVALID###,###INVALID###,2021 August 10,ACCT001834,Canada-East,Direct
CUST01835,,,wei@,N-A,Hawkins-Oconnor ™,Converted,,"November 16, 2023",,,Partner
CUST01836,,Nilsson,emma@,,Martin PLC 株式会社,Lost,Sheila Howe,,ACCT001836,MEA-Gulf,Direct
CUST01837,,,j.doe@gmail.com,,Brown Ltd ™,,,"March 04, 2025",ACCT001837,APAC-Southeast,
CUST01838,,###INVALID###,marie-jo@,N-A,Edwards-Jimenez 株式会社,Contacted,Martin Mckay,"August 20, 2023",NULL,APAC-North,Partner
CUST01839,,Li,chun.li@hotmail.com,-,Potter and Sons & Co.,Qualified,,04-Sep-21,ACCT001839,APAC-Southeast,
CUST01840,,,wei@,001-047-537-5462,"Dickerson, Mccoy and Callahan 技术有限公司",Qualified,,,ACCT001840,Global-Strategic,Partner
CUST01841,,Lopez,,,N-A,Qualified,###INVALID###,12-Dec-23,###INVALID###,APAC-North,Direct
CUST01842,,Lopez,,,"Reed, Ellison and Ingram & Co.",New,Tammy Hudson,20-10-2020,,US-East,Partner
CUST01843,,Doe,,no phone,N-A,Converted,Stephanie Rogers,12-12-2023,ACCT001843,EMEA-North,
CUST01844,,Smith,james_smith@yahoo.com,N-A,"Smith, Turner and Davis 技术有限公司",New,Phillip Webb,09-08-2024,ACCT001844,,
CUST01845,,Zhang,wei.zhang@hotmail.com,-,Washington Group & Co.,Contacted,,14-06-2024,ACCT001845,EMEA-South,Direct
CUST01846,,,NULL,662-828-4391,Smith Group ™,New,Zachary Hamilton,07-01-2023,ACCT001846,US-West,Direct
CUST01847,,,wei_zhang@yahoo.com,,###INVALID###,empty,Shelly Durham,,ACCT001847,,###INVALID###
CUST01848,###INVALID###,Tanaka,yuki.tanaka@gmail.com,###INVALID###,"Smith, Mathews and Fernandez Corp.",Lost,Sharon Young,05-11-2023,,###INVALID###,Direct
CUST01849,,Smith,james.smith@example.com,,Patton-Garrison ™,,,23-02-2025,ACCT001849,EMEA-South,Partner
CUST01850,,,,,Blake-Wilson Corp.,,Stephanie Rogers,24-Sep-20,ACCT001850,###INVALID###,###INVALID###
CUST01851,,,john#doe.com,(275)188-5919,,Lost,Dr. Joseph Nguyen,17-09-2022,ACCT001851,EMEA-North,Partner
