CustomerID,Product,Quantity,PurchaseDate,UnitPrice,Account Number,Billing Address,Shipping Address,Country / Region,Postal Code / ZIP,State / Province,City,Payment Terms,Credit Limit,Tax ID / VAT Number,Currency,Bank Account Details,Preferred Payment Method
CUST01295,,,03 July 2020,733.74,,896 Johnson Mountain Apt. 266,,Madagascar,62527.0,,Knappville,,,zF7069226,,KVQZ14238089721941,Bank Transfer
CUST01296,,10.0,30-07-2023,1353.67,ACCT001296,629 Christopher Pines Apt. 250,8970 Lawrence Mill,Equatorial Guinea,75655.0,,Jamesberg,Due on Receipt,14880.0,Gp5416073,,SRVK38052379005812,Credit Card
CUST01297,Laptop,7.0,2025/03/13,731.32,ACCT001297,###INVALID###,673 Smith Divide,###INVALID###,,,,Due on Receipt,78190.0,PS3182207,EUR,JEHY62848250066204,PayPal
CUST01298,,2.0,,,ACCT001298,160 Brooks Parkway Apt. 658,,Russian Federation,,,South Elizabethburgh,Net 60,37315.0,nt1900635,USD,FRTX12760752667600,Credit Card
CUST01299,Printer,1.0,04 November 2023,,ACCT001299,17637 Anderson Shores Suite 743,187 Benjamin Manors,Comoros,27484.0,TX,Port Tylershire,Due on Receipt,86447.0,Dp1427092,USD,UHLI60214566289292,PayPal
CUST01300,,3.0,2020/08/06,###INVALID###,ACCT001300,19355 Clark Fords,614 Paula Throughway,Congo,96228.0,,,Net 30,71950.0,,,YSQP61869408843056,###INVALID###
CUST01301,Phone,,,N-A,ACCT001301,3530 Martin Viaduct Suite 262,192 Stephens Burg,Guernsey,65673.0,NV,Larryview,Due on Receipt,60382.0,,GBP,EQJA25065653226333,Credit Card
CUST01302,Phone,,19/07/2022,1309.52,ACCT001302,,,Niger,2226.0,MO,Port Kelly,Net 30,###INVALID###,,INR,,Bank Transfer
CUST01303,,,,313.75,ACCT001303,958 Jill Station,,Portugal,26016.0,,,Due on Receipt,88654.0,kL9067458,INR,LCBH74601354749577,Credit Card
CUST01304,Phone,5.0,"July 10, 2020",,ACCT001304,999 Bryant Course Suite 218,,Tunisia,27033.0,,New Rachaelmouth,,17727.0,,GBP,RKMP65440303219343,
CUST01305,Phone,3.0,2023/11/24,132.5,,09215 Santiago Villages,###INVALID###,Tajikistan,###INVALID###,AZ,Nicoleburgh,,57209.0,###INVALID###,INR,###INVALID###,Credit Card
CUST01306,Printer,7.0,2021/09/28,,ACCT001306,,75723 Douglas Trail Apt. 650,,###INVALID###,OH,South Evelyn,Net 60,,Oo5076898,,,
CUST01307,Printer,9.0,18 December 2023,1250.27,,9726 Amy Path Apt. 084,,French Guiana,97308.0,WA,Reedview,###INVALID###,66776.0,lx9613905,,SFUS41686448734354,Bank Transfer
CUST01308,,7.0,2024 December 31,960.83,,,774 Campos Coves,Seychelles,10844.0,KY,,Net 60,92567.0,Oq4439519,EUR,RKIH36083427830557,
CUST01309,,,02-03-2023,1287.0,ACCT001309,639 Edward Island Suite 467,716 Mark Shore,Grenada,92892.0,,,Net 60,,,,WBJF91017511907714,Bank Transfer
CUST01310,Monitor,1.0,"January 03, 2023",976.8,,63116 Mendoza Bypass Suite 846,###INVALID###,Sri Lanka,60493.0,RI,East Kimberlymouth,###INVALID###,,Vs6514521,USD,JQFA50098193028447,
CUST01311,N-A,3.0,24 December 2024,440.27,ACCT001311,###INVALID###,892 April Harbor,Andorra,43331.0,IA,Ramseytown,Due on Receipt,24598.0,wb2810896,INR,EHFJ07446828645797,PayPal
CUST01312,Mouse,3.0,###INVALID###,,,344 Catherine Trafficway,479 Edwards Heights,###INVALID###,,,,,81748.0,,INR,SVAQ25031039880308,Credit Card
CUST01313,Mouse,###INVALID###,,853.61,,,8927 Daniel Plaza,Bahrain,16741.0,SD,Johnnyview,Due on Receipt,22365.0,###INVALID###,INR,IAJT16181541388642,
CUST01314,N-A,7.0,,,ACCT001314,,24490 Stephanie Route,Mozambique,59921.0,OR,Sheilaport,###INVALID###,52157.0,empty,USD,VVIL82271234373094,
CUST01315,,4.0,"October 27, 2021",387.67,ACCT001315,35217 Rios Causeway Suite 152,,Northern Mariana Islands,,,,Due on Receipt,47852.0,hH8026860,EUR,,
CUST01316,,1.0,2021/01/13,492.33,ACCT001316,923 Valerie Ridges Apt. 590,14074 Juarez Stravenue,,82989.0,,Russellside,Net 30,88498.0,,USD,FYLS01224449584150,
CUST01317,N-A,,31 March 2023,118.53,,5971 Pamela Lane,50854 Austin Inlet,###INVALID###,23833.0,TX,Priceberg,Net 30,34978.0,vC2168047,INR,,
CUST01318,Monitor,###INVALID###,,149.56,ACCT001318,619 Justin Underpass,950 Zachary Camp,Jordan,51650.0,OH,Phillipmouth,,18050.0,AU0773183,EUR,,
CUST01319,Printer,10.0,,1264.54,,8890 Eddie Ramp Apt. 749,77805 Joseph Shoal,Saint Vincent and the Grenadines,7544.0,NM,West Traciborough,,99836.0,empty,INR,KQBL72243380471496,Credit Card
CUST01320,Mouse,,,1426.05,ACCT001320,,871 Luis Drive Apt. 219,###INVALID###,65485.0,,Caldwellview,Net 60,,,,,
CUST01321,,5.0,09 January 2025,,ACCT001321,7864 Michael Mountain,217 Campbell Track,Netherlands,94816.0,VT,Port Christopherside,Due on Receipt,,,,###INVALID###,Credit Card
CUST01322,Phone,,2022-10-13,,,,,###INVALID###,37906.0,WV,Susanland,,88355.0,,,UFUP93930103342325,Bank Transfer
CUST01323,Tablet,5.0,2022 October 02,829.18,ACCT001323,9975 Cooper Cape,6181 Luna Center,,###INVALID###,,South Susanstad,Net 60,52577.0,EA3883617,,###INVALID###,PayPal
CUST01324,,9.0,2021/03/06,1200.53,ACCT001324,203 Yoder Underpass Suite 122,43260 Hannah Cliffs Apt. 441,Suriname,,OR,Port Kathyburgh,Due on Receipt,86346.0,,EUR,###INVALID###,
CUST01325,Mouse,8.0,2021/04/05,N-A,,45973 Diaz Roads Suite 469,201 Jennifer Isle Apt. 920,,###INVALID###,CA,,Net 30,29464.0,,,BLLM44807444962642,Credit Card
CUST01326,,10.0,2023-08-02,1049.36,empty,123 Kelley Unions Suite 791,,Mexico,47667.0,NH,Lake Stephanieberg,,83703.0,zm5255891,USD,UPQA73005461313184,Bank Transfer
CUST01327,Printer,,,1399.62,ACCT001327,44596 Strong Crossing,946 Joan Rapid,N-A,29690.0,,Robertsfort,N-A,51939.0,My3390241,USD,,PayPal
CUST01328,Keyboard,,,,ACCT001328,,7996 Madden Rapid,Luxembourg,48128.0,AK,Port Jeremyside,,67859.0,###INVALID###,INR,QRTL52219167986183,Bank Transfer
CUST01329,Mouse,empty,,1006.74,ACCT001329,,0883 Brendan Hill Apt. 084,Saint Barthelemy,80381.0,,,,,BY2443860,INR,###INVALID###,Credit Card
CUST01330,Printer,,2024 May 23,,ACCT001330,92309 Zimmerman Villages Suite 777,95652 Karen Ports Suite 264,Uzbekistan,,CA,###INVALID###,###INVALID###,27781.0,,,ZGLP15764730384762,Bank Transfer
CUST01331,Phone,7.0,01-03-2023,,ACCT001331,238 Hooper Drives Suite 292,78550 Smith Point,N-A,94271.0,,,,79332.0,,,XIIG29462853057544,Bank Transfer
CUST01332,Tablet,6.0,16 December 2023,,,95819 Maynard Valleys,,Equatorial Guinea,,TX,###INVALID###,Due on Receipt,36949.0,,EUR,JOSG16814855086722,PayPal
CUST01333,Keyboard,10.0,,1130.11,ACCT001333,553 Maria Island,,,94388.0,,Michaeltown,,38568.0,empty,,###INVALID###,Credit Card
CUST01334,Tablet,8.0,04/12/2021,509.91,,64278 Michael Rue Apt. 041,176 Gabriel Knolls,,37648.0,TN,North Glennfort,Net 30,25319.0,nr3805246,EUR,###INVALID###,PayPal
CUST01335,,,2024-01-20,N-A,ACCT001335,284 Massey Lights Apt. 690,989 Tara Ports,Kyrgyz Republic,86322.0,MS,Port Patrick,Net 60,54349.0,,GBP,CIZQ92608547932442,Credit Card
CUST01336,Mouse,1.0,,,,00721 Jesse Islands Suite 011,,,5089.0,OR,East Jasminehaven,Net 30,19186.0,EH4762609,GBP,,Credit Card
CUST01337,Mouse,2.0,2024/02/01,517.86,ACCT001337,58448 Kevin Flat Suite 750,,Nicaragua,,,,Net 30,99881.0,aw7319760,GBP,,Credit Card
CUST01338,###INVALID###,,2023/03/08,815.96,###INVALID###,4451 Martin Ridges,8322 Stephen Burgs Apt. 432,,62905.0,CT,New Colleenburgh,,67933.0,Er2548518,GBP,BEAO10411711199900,
CUST01339,Monitor,6.0,28-02-2025,380.9,ACCT001339,2364 Sean Plains,1454 Julie Crest Apt. 429,,,,Greenbury,Net 60,46606.0,aS3219869,USD,VTQD46717859141362,Bank Transfer
CUST01340,Laptop,4.0,2023-11-19,493.68,ACCT001340,2775 Brandon Pass Apt. 774,737 Megan Skyway,Swaziland,16271.0,WI,,Net 30,54140.0,lZ5900557,USD,###INVALID###,Bank Transfer
CUST01341,,,07 December 2022,322.0,ACCT001341,###INVALID###,1003 Rivera Station Suite 283,Bahrain,34490.0,ME,East Cherylberg,,61887.0,Fb3121938,USD,,Bank Transfer
CUST01342,Tablet,,,1254.4,,,0151 Jones Lock Apt. 085,Cyprus,80739.0,RI,Susanbury,,93979.0,pE8681556,,BWRX84706756622866,
CUST01343,,5.0,,213.56,ACCT001343,329 Andre Station,4760 Michael Plaza,Slovenia,,empty,Port Amyhaven,,22692.0,###INVALID###,USD,,Bank Transfer
CUST01344,Printer,9.0,2023-10-09,,,238 Santiago Forge,37192 Dakota Square Suite 861,Bouvet Island (Bouvetoya),2028.0,,,Net 60,31288.0,dO0768614,,UXXI83850504997076,
CUST01345,Laptop,7.0,,1236.95,,9083 Daniels Lights Suite 726,869 Kevin Ports Suite 687,Brazil,98511.0,ND,,Net 30,###INVALID###,,GBP,,
CUST01346,Mouse,5.0,,253.73,###INVALID###,92539 Joel Dam,8297 Day Turnpike,Somalia,,SD,East Scottstad,,65110.0,zZ2264308,GBP,,Bank Transfer
CUST01347,,9.0,14-03-2021,1473.29,ACCT001347,51905 Rogers Ranch Suite 697,69675 Robert Roads,,88613.0,VT,Joshualand,,,,,UGQM95004199802701,Bank Transfer
CUST01348,N-A,6.0,"July 11, 2020",1202.21,ACCT001348,74814 Taylor Crescent Apt. 483,,Svalbard & Jan Mayen Islands,99746.0,,,Due on Receipt,77704.0,rT2718738,INR,SQVL49184216659171,
CUST01349,,7.0,2023-12-25,650.59,###INVALID###,20235 Connie Forest Suite 187,074 Brenda Cape,Myanmar,45267.0,,South Stevenberg,,,of3756347,,GEIF62216416372406,
CUST01350,Phone,5.0,,1343.3,ACCT001350,0695 Ruiz Courts,8574 Roberts Stravenue Suite 629,Bangladesh,12401.0,DE,New Keithbury,Net 30,19806.0,mh3798262,INR,,Credit Card
CUST01351,Monitor,6.0,###INVALID###,718.82,empty,175 John Mews Apt. 115,69445 Karen Bridge Apt. 793,Saint Helena,70069.0,,,Net 60,93835.0,,INR,NCKO68797023650752,Bank Transfer
CUST01352,,10.0,,984.91,ACCT001352,66761 Wood Port,575 Amy Wells Apt. 970,Kuwait,56100.0,,Ashleyville,Net 60,24644.0,eI0052006,,PUON20047017138637,
CUST01353,Monitor,7.0,2023/09/27,1050.24,,,682 Hudson Mall,Honduras,76933.0,,Port Heatherland,Due on Receipt,92558.0,,,FWTT69997468797513,Bank Transfer
CUST01354,,,2025/02/21,,,13932 Cole Groves Suite 816,505 Thomas Haven,Puerto Rico,###INVALID###,CO,,Net 30,21727.0,,EUR,HGRV31431645994630,Bank Transfer
CUST01355,Mouse,,19/04/2025,272.96,,155 William Freeway Suite 101,,Macedonia,75577.0,VT,,Net 60,94920.0,###INVALID###,GBP,,Credit Card
CUST01356,,10.0,2021 December 29,730.63,ACCT001356,21366 Amanda Road,542 Felicia Manors Suite 237,Kazakhstan,,,Port Robin,Net 30,35689.0,Es6765011,,VNCT36680134151338,###INVALID###
CUST01357,,6.0,11-09-2022,637.9,ACCT001357,,,Croatia,,,Hillport,,78334.0,,INR,ESGC53013092979330,Credit Card
CUST01358,Keyboard,,2023/10/13,1144.13,ACCT001358,12515 Robert Isle,886 Weaver Shoals,Chad,75994.0,MI,West Kyle,Due on Receipt,72284.0,,GBP,FPBT92805823667663,Bank Transfer
CUST01359,Phone,4.0,"November 20, 2020",351.68,,9735 Marshall Walks Suite 290,6465 Ferguson Harbors,Tunisia,,MT,,###INVALID###,63941.0,,,,Credit Card
CUST01360,,2.0,,1023.7,ACCT001360,260 Rachel Vista,###INVALID###,,,TX,,Net 60,72415.0,Wv5110860,EUR,HDNF43482149405732,Credit Card
CUST01361,Printer,,2020 July 17,275.67,ACCT001361,542 Guzman Extension Apt. 392,###INVALID###,Croatia,93907.0,VA,###INVALID###,Due on Receipt,,rv3877203,GBP,###INVALID###,Bank Transfer
CUST01362,Laptop,,20 November 2022,969.25,ACCT001362,07006 Short Shoal Suite 604,11250 Rodriguez Stream Apt. 744,Saint Lucia,,KS,South Melanieside,,,zh3206725,GBP,,Credit Card
CUST01363,,3.0,26-05-2021,,###INVALID###,0022 Gonzalez Cove Apt. 204,,,14931.0,###INVALID###,East Crystalberg,Net 30,69878.0,,,HWLR14783094457543,Bank Transfer
CUST01364,Mouse,5.0,14 April 2025,,ACCT001364,,631 Pierce Springs,,,KY,,Net 30,99236.0,,USD,FJMQ65126429741474,###INVALID###
CUST01365,Laptop,6.0,2023-11-24,876.0,ACCT001365,5271 Johnson Estates Suite 368,###INVALID###,Liberia,94314.0,DE,Arnoldton,Net 30,46928.0,,empty,VQRJ45925794573627,Bank Transfer
CUST01366,Keyboard,,,1055.28,ACCT001366,62803 Bartlett Skyway,68549 Hill Creek Apt. 188,N-A,65490.0,OR,South Kellyville,Net 60,44812.0,,GBP,EDTF30520335037088,PayPal
CUST01367,Keyboard,,29 January 2023,209.18,ACCT001367,,,Taiwan,,,New Kaylabury,,,Je8799397,INR,PFPZ03150214821605,Bank Transfer
CUST01368,,5.0,17 September 2020,443.7,,31147 Henderson Ranch,2279 Bailey Trail Apt. 077,Belize,11919.0,,,,,bf0861128,,,
CUST01369,Laptop,9.0,###INVALID###,600.35,ACCT001369,722 David Forges Apt. 043,,Syrian Arab Republic,32882.0,NE,South Arthurfort,Due on Receipt,83748.0,Dh6175267,EUR,,
CUST01370,Laptop,5.0,01 April 2021,743.91,ACCT001370,0252 Harrison Flat Suite 607,7905 Brandon Street Suite 069,Oman,86643.0,MO,New Elizabethside,Net 60,66909.0,DB7208002,USD,SWWJ47832724014638,PayPal
CUST01371,,3.0,2021-10-24,,ACCT001371,N-A,868 Bradley Gardens Apt. 621,,48162.0,NM,,Net 30,18562.0,FL7476797,EUR,NSEM59778309685818,
CUST01372,Phone,3.0,"October 25, 2020",###INVALID###,ACCT001372,5452 Cole Fall,,###INVALID###,###INVALID###,ME,Lake Patrick,Net 30,,ke5523447,USD,GMMZ41035584250531,
CUST01373,,4.0,,,ACCT001373,401 Knight Way,93214 Lewis Wall,,75337.0,empty,Kennedyborough,Due on Receipt,69355.0,###INVALID###,USD,TRBG77323890807801,
CUST01374,,3.0,,1373.77,ACCT001374,3871 Wright Rapid,,Bulgaria,,DE,,Net 30,60093.0,,,KZIR58414768159874,Credit Card
CUST01375,Tablet,###INVALID###,###INVALID###,873.86,ACCT001375,525 Stephen Roads,05665 Cook Ports Suite 553,Pitcairn Islands,31376.0,GA,,Net 30,,Jn5234344,USD,PZHG16575497352734,PayPal
CUST01376,Printer,###INVALID###,,672.55,,###INVALID###,###INVALID###,Faroe Islands,,ME,,,,Sy9334911,EUR,TNYG30366205899892,Credit Card
CUST01377,Keyboard,,2022-08-23,,ACCT001377,,9153 Jill Fords Apt. 864,Myanmar,19823.0,,###INVALID###,Due on Receipt,74765.0,aM4401202,INR,IJFL31843272215897,PayPal
CUST01378,Tablet,4.0,###INVALID###,961.96,ACCT001378,92869 Smith Ridges Apt. 944,05632 Ryan Track,Wallis and Futuna,###INVALID###,LA,East Maria,,46195.0,LZ9286297,,VJCV49912015409794,
CUST01379,Printer,,23-02-2025,1065.97,ACCT001379,90152 Maldonado Groves Apt. 381,,Hungary,,SC,New Taylorville,Due on Receipt,39012.0,wL6339386,USD,,
CUST01380,Monitor,8.0,,254.99,ACCT001380,181 Rivera Rest Apt. 437,,,85302.0,,Johnnyfurt,,24258.0,xu1227901,USD,,N-A
CUST01381,Laptop,,2023 April 25,,,,,Burkina Faso,,,Nicholebury,Net 60,,NG4329859,GBP,RPBW55534735513538,
CUST01382,Monitor,2.0,14 September 2024,###INVALID###,ACCT001382,546 Rodriguez Mill,9861 Adam Port,Djibouti,49075.0,MS,,Net 60,,,GBP,NXHQ48152359898777,Credit Card
CUST01383,Mouse,10.0,,1126.5,ACCT001383,###INVALID###,,Venezuela,71681.0,DC,Brittanyside,Due on Receipt,22160.0,Lk4086342,,WZYK91515599381304,
CUST01384,,9.0,2022-02-14,324.38,ACCT001384,###INVALID###,891 Landry Circles,Libyan Arab Jamahiriya,71716.0,,East Michaelfurt,Due on Receipt,,uc6386755,INR,IBCR35494199526735,Bank Transfer
CUST01385,,4.0,28/04/2025,###INVALID###,ACCT001385,,701 Allison Forges,China,19900.0,SD,empty,Net 30,45130.0,IR1455668,INR,,Credit Card
CUST01386,,6.0,04-07-2022,462.74,ACCT001386,02577 Tara Trail,384 Jared Lock,,,,,Net 60,32171.0,uJ0910898,USD,,
CUST01387,Tablet,,2021-11-26,1214.68,ACCT001387,97284 Daniel Mill Apt. 793,6518 Frederick Summit,Saint Martin,77495.0,CA,Port Roy,Net 30,63524.0,,EUR,,Credit Card
CUST01388,Tablet,1.0,,1314.65,ACCT001388,,,Heard Island and McDonald Islands,12109.0,MD,,Net 60,72060.0,,GBP,OIXE48886910165463,
CUST01389,,9.0,###INVALID###,869.28,,008 George Isle Suite 688,8993 Jacob Stream,Tonga,57776.0,OK,North Christinaburgh,Due on Receipt,63611.0,xY3058980,,IBMQ74582354212202,Credit Card
CUST01390,Phone,,30 March 2021,,empty,84902 Miller Groves Apt. 153,3055 Jeffery Burg,Syrian Arab Republic,,HI,Olivermouth,Due on Receipt,67485.0,,INR,JSPD29111044386382,Credit Card
CUST01391,Tablet,2.0,10-06-2022,,ACCT001391,###INVALID###,6299 Jeffrey Gardens Suite 199,,51064.0,,North Cynthiamouth,Due on Receipt,,jm3021928,INR,,Credit Card
CUST01392,Monitor,2.0,###INVALID###,412.9,ACCT001392,241 Kenneth Lake Suite 873,152 Colleen Land Suite 629,Rwanda,,,,Net 30,,,,OBML01908968010384,PayPal
CUST01393,,###INVALID###,,243.92,ACCT001393,09046 Gregory Spring Apt. 675,N-A,British Virgin Islands,,NY,,Net 60,38114.0,,,AXJW09414386632944,Bank Transfer
CUST01394,Tablet,7.0,,1171.51,ACCT001394,648 Mendez Expressway Apt. 922,26453 May Park Suite 991,Congo,4246.0,KS,Robertview,Net 60,66493.0,gU6917071,GBP,CCLS11140506891596,Bank Transfer
CUST01395,Printer,6.0,"July 08, 2022",830.96,ACCT001395,73344 Brittany Knoll Apt. 920,3887 Campbell Orchard Suite 079,,26842.0,,Port Marcusstad,,70983.0,UV2599046,,,###INVALID###
CUST01396,,,"June 26, 2022",118.57,###INVALID###,045 Baker Curve Apt. 425,,Congo,90938.0,,empty,Net 60,79086.0,Ik7831763,INR,HYWB77149366810061,Bank Transfer
CUST01397,Tablet,8.0,2022/04/10,1063.79,,045 Miller Square,,###INVALID###,60843.0,NY,Kimberlymouth,,16251.0,ka7971594,,,###INVALID###
CUST01398,,10.0,04/10/2020,,empty,78268 Yang Road Suite 168,387 Samantha Ville Apt. 101,Belize,###INVALID###,,,Net 60,65126.0,bj0704379,###INVALID###,RIBT44288667994020,Bank Transfer
CUST01399,Keyboard,1.0,29/01/2023,381.35,###INVALID###,9844 April Summit,,Hong Kong,59177.0,PA,###INVALID###,Net 60,47188.0,cc6714707,EUR,RIPT49000908100876,
CUST01400,Mouse,,###INVALID###,1318.48,ACCT001400,8603 Guerrero Shoals,60326 Short Parkway Suite 168,,51332.0,RI,West Stephenfort,,50767.0,dW7892118,empty,###INVALID###,
CUST01401,Tablet,8.0,26/05/2024,173.35,ACCT001401,71154 Dustin Stream Suite 456,7465 Megan Center,Hungary,30080.0,KS,Richardshaven,,51129.0,hT1348376,EUR,YNXA62402444173959,
CUST01402,,5.0,31-07-2022,1330.4,ACCT001402,244 Steve Locks Suite 325,###INVALID###,Saint Martin,,IN,West Michelle,,37486.0,,empty,ELZQ99022489057044,Bank Transfer
CUST01403,Mouse,empty,2020 September 02,1420.07,ACCT001403,03920 Kathy Knoll,17595 Donna Locks Apt. 885,Holy See (Vatican City State),93738.0,VT,Bradleyland,Due on Receipt,67145.0,YQ8765811,,QLRK94144326746077,###INVALID###
CUST01404,,,2021/07/24,,ACCT001404,7849 Erik Mountain Apt. 734,44015 Cunningham Prairie Apt. 884,Germany,88026.0,,New Jordanmouth,Due on Receipt,85057.0,,GBP,QNWC25321445287576,Bank Transfer
CUST01405,,,23/01/2025,832.81,,725 Sutton Isle Apt. 696,30397 Lynn Underpass Apt. 310,Reunion,48683.0,WI,,Net 60,94390.0,FW9914299,EUR,OWZZ93804529027591,Bank Transfer
CUST01406,Laptop,,2022/05/25,743.11,ACCT001406,,538 Klein Lakes Suite 909,Saint Martin,,MI,,Net 30,20037.0,rH3116541,GBP,QBMK48667764331945,
CUST01407,Phone,5.0,2022/09/21,1455.1,ACCT001407,6057 William Light,5292 Diaz Shoal,,,WV,East Regina,Net 60,25465.0,Ax1543907,INR,TFWG53619763767521,
CUST01408,,###INVALID###,,###INVALID###,###INVALID###,7819 Williams Isle Suite 355,24064 Little Burg Suite 055,,58194.0,,,Net 60,48477.0,qz5253833,,MVOC70644842481395,
CUST01409,Tablet,3.0,2025-01-14,,ACCT001409,197 Bailey Harbors,95108 Amber Spur Suite 995,Brazil,6052.0,,Serranostad,Due on Receipt,,dg2085199,GBP,ABYP10571617470046,
CUST01410,Mouse,7.0,###INVALID###,,ACCT001410,116 Morris Loaf Apt. 070,3917 Chaney Street,,66049.0,IA,,Net 60,,,EUR,,
CUST01411,Monitor,4.0,2021/01/05,,ACCT001411,,,Lithuania,73047.0,###INVALID###,,Net 60,33672.0,Rx9144756,USD,CHYV45842267603671,Bank Transfer
CUST01412,N-A,8.0,N-A,663.55,ACCT001412,,,Cambodia,56017.0,,,Net 60,23350.0,DB6944977,INR,QQEI31094802285125,Bank Transfer
CUST01413,Laptop,6.0,16/08/2021,854.42,ACCT001413,94169 Melton Island Apt. 195,7095 Destiny Rest,Antigua and Barbuda,79527.0,KY,,Net 30,,Pa3968536,USD,,PayPal
CUST01414,Keyboard,1.0,16/10/2023,N-A,,,630 Julie Road Suite 041,###INVALID###,,AK,New Anthony,Net 60,,ro8818952,,AQHC65240393871064,Bank Transfer
CUST01415,Laptop,6.0,"March 31, 2023",1455.87,ACCT001415,01246 Hernandez Knolls,55957 Knight Drives,Nigeria,92805.0,RI,Port Heatherberg,###INVALID###,,JN7261606,,MBID54197402024479,Bank Transfer
CUST01416,Keyboard,5.0,"November 11, 2021",1214.54,###INVALID###,###INVALID###,64862 Charles Mountains Apt. 423,Nauru,49357.0,MO,,Net 60,12190.0,,,UUDD43491736143914,Bank Transfer
CUST01417,Printer,2.0,2021/10/11,,,,242 Ronald Bypass,Sao Tome and Principe,72560.0,UT,,Net 30,43862.0,oq6142334,INR,,Credit Card
CUST01418,,2.0,,1491.51,ACCT001418,9255 Fleming Circles,0269 Erin Stravenue Apt. 204,Spain,53053.0,MD,Bellburgh,Net 60,97491.0,Fr8143983,,XVZZ76213007059661,
CUST01419,Mouse,6.0,2021/08/15,798.15,ACCT001419,,0259 Sandra Gardens Apt. 545,Haiti,38503.0,OH,Emilybury,Net 30,33217.0,Kt0041412,,VDDQ29690557140042,
CUST01420,Keyboard,3.0,2021 June 24,743.1,ACCT001420,858 Miller Hills,847 Jason Shore Suite 795,Syrian Arab Republic,71051.0,,,,29909.0,iX2115314,GBP,JTJJ04926710470450,Bank Transfer
CUST01421,,,,1391.54,ACCT001421,13743 Brandon Loop,93845 Janet Islands Suite 530,,46960.0,WY,,Net 60,66596.0,,,TKMY85739604472882,Bank Transfer
CUST01422,Phone,10.0,"February 19, 2023",671.15,ACCT001422,5895 Amy Square,0190 Rachel Way,Maldives,99490.0,CO,Lake Brandy,Due on Receipt,,Fx0718957,GBP,YQHE65922055293984,N-A
CUST01423,Printer,,2023/12/31,442.18,,3620 Juan Knolls,,Bermuda,,,###INVALID###,Net 30,,,GBP,WLKF77032707333856,
CUST01424,Tablet,5.0,,600.07,empty,745 Maria Ford Suite 822,49582 John Island,Papua New Guinea,2955.0,IN,North Crystalside,Net 60,49443.0,,INR,RYAC34642987633805,
CUST01425,###INVALID###,10.0,,743.19,ACCT001425,,###INVALID###,Guernsey,5605.0,MA,,,25816.0,###INVALID###,###INVALID###,CFPF68794732045339,Credit Card
CUST01426,Keyboard,2.0,21/09/2023,1424.58,ACCT001426,6205 Carol Squares,801 Daniel Plaza Suite 236,Netherlands,21673.0,NY,,,16989.0,,empty,GHVM62857296475683,N-A
CUST01427,,4.0,03 November 2023,788.78,,###INVALID###,574 Jennifer Gateway,Cambodia,,,,Net 60,97064.0,df0844892,USD,BUXB58177941783791,Credit Card
CUST01428,,4.0,07 November 2022,672.07,,279 Travis Trafficway,89724 Jenkins Radial,Malaysia,51692.0,VT,North Chelseashire,,23300.0,de6787308,GBP,BMAC53343244536318,PayPal
CUST01429,Mouse,3.0,,,ACCT001429,17732 Tanya Plaza,83366 Levy Ranch,,70826.0,,Toddville,Net 30,27025.0,uA1821403,GBP,JMWR00011147192269,Bank Transfer
CUST01430,,3.0,"November 12, 2020",,ACCT001430,4914 Gregory Lodge Apt. 659,,Kenya,,,North Jerry,Due on Receipt,21481.0,,INR,,Bank Transfer
CUST01431,Phone,9.0,,1176.77,ACCT001431,53907 Miguel Circles,801 Williams Ville,Mayotte,76034.0,FL,North Angela,Due on Receipt,35034.0,FF4676169,USD,CUAH39348918832050,PayPal
CUST01432,###INVALID###,8.0,,342.54,ACCT001432,0419 Wagner Hollow,,Macedonia,19388.0,,,Net 60,40137.0,###INVALID###,,HMBX40971428868973,Credit Card
CUST01433,,6.0,2024/04/16,###INVALID###,ACCT001433,,4280 Martin Court,,26417.0,MS,,,62023.0,,USD,XLNO39784761362207,Credit Card
CUST01434,Tablet,1.0,2023 October 31,,ACCT001434,4919 Skinner Groves,59915 Jeremy Shores Suite 797,Japan,79712.0,,Grahammouth,Net 30,83336.0,PX6313763,,NNDH29606957589142,
CUST01435,,1.0,N-A,593.82,ACCT001435,,7420 George Parkways,N-A,33794.0,,Wilsonview,Net 60,59624.0,KT5229475,EUR,AXXF96840590422686,
CUST01436,Tablet,,,1466.29,ACCT001436,099 Pollard Meadow,955 Dana Summit Apt. 684,,919.0,,Weststad,,78908.0,,EUR,###INVALID###,Credit Card
CUST01437,,7.0,,880.11,ACCT001437,4947 Heather Mill,6634 Jose Hill Apt. 446,Aruba,92852.0,,Shannonland,,95310.0,,USD,PGNP11626475176991,Bank Transfer
